,PC_1,PC_2,PC_3
2012-08-10,-6.95402279277535,-4.670246692680819,-1.585586671783247
2012-08-17,-7.397066774996392,-4.76718739430392,-1.475980901791916
2012-08-24,-6.888431941919643,-4.559262733000838,-1.430687320499328
2012-08-31,-7.119561821572272,-4.630411433598744,-1.4780250191674849
2012-09-07,-7.642045570281278,-4.912538424000004,-1.5824752686702783
2012-09-14,-8.087740308985174,-5.0808214587928315,-1.6286033590599163
2012-09-21,-7.866580413161285,-5.03473570123368,-1.5956517534101116
2012-09-28,-7.368615485240515,-4.7673260211573725,-1.5865301034214672
2012-10-05,-7.646677123396581,-4.896099452280614,-1.6051831505610983
2012-10-12,-7.321028612837913,-4.759891920722764,-1.6024905301896322
2012-10-19,-7.720087607662077,-4.875096266399069,-1.5513642234283762
2012-10-26,-7.582108436377891,-4.864576346922638,-1.6092035060447132
2012-11-02,-7.3247104072095155,-4.7445063048199,-1.5729881165657538
2012-11-09,-6.974419255784236,-4.646602272451826,-1.6568238917684328
2012-11-16,-7.028296206902769,-4.718261378838953,-1.7605161293980318
2012-11-23,-7.398844966893669,-4.879156454010993,-1.7603897246083924
2012-11-30,-7.0410985493280664,-4.669588155349102,-1.7667212174371705
2012-12-07,-6.783550495741938,-4.649807995013215,-1.8736685539129179
2012-12-14,-6.780505200823009,-4.610832616828617,-1.8198645350872296
2012-12-21,-6.855127607667437,-4.587130724845842,-1.7449570551670397
2012-12-28,-6.6276528028393615,-4.451226156055257,-1.7103048216577386
2013-01-04,-7.496658181559578,-4.821913031383176,-1.6625441388377415
2013-01-11,-7.658424601839256,-4.833970039108133,-1.659577818289419
2013-01-18,-7.502541410816443,-4.564648801724109,-1.4872064531793396
2013-01-25,-7.750768046548572,-4.553762812864795,-1.44658426747987
2013-02-01,-7.7243898078623765,-4.565925930877328,-1.3932159357477425
2013-02-08,-7.738288613694862,-4.707740148563322,-1.5049755454517357
2013-02-15,-7.8666081356396305,-4.808709899229585,-1.5292820710459822
2013-02-22,-7.6899808491600385,-4.81951764703536,-1.6198821473944636
2013-03-01,-7.200227739617219,-4.696756901265218,-1.704746653921316
2013-03-08,-7.4974967405911865,-4.775883792610802,-1.7118438354970886
2013-03-15,-7.38658630398537,-4.782179187439209,-1.832986245975371
2013-03-22,-7.073981722666672,-4.588326012430023,-1.7300212155994712
2013-03-28,-7.00516675076816,-4.622397477578924,-1.7869581150509912
2013-04-05,-6.462809146471332,-4.324936446229283,-1.8186646176907952
2013-04-12,-6.759479629976517,-4.463864551142779,-1.7923931807281175
2013-04-19,-6.731963388817445,-4.458424159639813,-1.829856886586466
2013-04-26,-6.473783380358529,-4.352418289858114,-1.7959801241129776
2013-05-03,-6.421284245652779,-4.3643469807296995,-1.8038469318460761
2013-05-10,-6.8433713582976425,-4.541828296101991,-1.7465062594653102
2013-05-17,-6.64385272103962,-4.4944101353936405,-1.8205819949322208
2013-05-24,-6.913591827435547,-4.545311404063309,-1.7454162391132262
2013-05-31,-7.335220012051355,-4.696210812617001,-1.6934196582092484
2013-06-07,-7.50526709859327,-4.605527105874108,-1.5684311229861772
2013-06-14,-7.42793305573623,-4.5962722203168775,-1.6180691483387313
2013-06-21,-8.24749281457215,-4.795907509175965,-1.405205276411724
2013-06-28,-8.28402239835245,-4.849576161083293,-1.3433304525315153
2013-07-05,-8.095580133227491,-4.993998574684337,-1.5059950282462962
2013-07-12,-7.637772548391947,-4.782231581251906,-1.5814524915021062
2013-07-19,-7.063601599045347,-4.5527444928954,-1.6425164858206371
2013-07-26,-7.528634185562514,-4.669846757075469,-1.481411099835049
2013-08-02,-7.437917193101164,-4.579320546550307,-1.4076901604899792
2013-08-09,-7.534717364888673,-4.598612777573602,-1.4147193538346696
2013-08-16,-8.195975086182944,-4.891956671827125,-1.3686084376030554
2013-08-23,-8.596501337596258,-4.9556021926032985,-1.2460754493091142
2013-08-30,-8.33013341319406,-4.9086673627523405,-1.31564059276063
2013-09-06,-8.566459380456578,-4.988250793329937,-1.2643484064772128
2013-09-13,-8.525560517171522,-5.017691199004628,-1.3425682630043352
2013-09-20,-8.581390174360138,-5.133987612361334,-1.4762592555574408
2013-09-27,-7.9549968470963375,-4.851499011788354,-1.4633295765507066
2013-10-04,-8.19449505744745,-4.979300801156104,-1.5095954312491857
2013-10-11,-8.284951039988462,-5.022262659472117,-1.5242477321158727
2013-10-18,-8.226639229390772,-5.0150851664219696,-1.5699582787997866
2013-10-25,-7.984312734804233,-4.856443955720602,-1.580825387329341
2013-11-01,-7.713089654560507,-4.862292357312207,-1.7335834864741468
2013-11-08,-7.925841387593349,-5.002875634417065,-1.702979865748648
2013-11-15,-7.827410939912161,-4.952056276102518,-1.7388266752469896
2013-11-22,-7.929264069083684,-4.930332674330398,-1.7095219755264384
2013-11-29,-7.776961805277393,-4.85916645489199,-1.7079058418113813
2013-12-06,-8.257902446414747,-4.921109880576944,-1.579722313638669
2013-12-13,-8.248439713867407,-4.806535280013799,-1.569796368724409
2013-12-20,-8.342904002690172,-4.855496585855485,-1.4830140044963067
2013-12-27,-8.580131910042102,-4.975269263702154,-1.4319775163192014
2014-01-03,-8.59237414949334,-5.063718517658078,-1.4832347004223392
2014-01-10,-8.373317433198531,-4.990072798768354,-1.5786134342491387
2014-01-17,-8.097067571347145,-4.845193462625082,-1.6153741153292454
2014-01-24,-7.742423353138959,-4.715870405483544,-1.6187361469679398
2014-01-31,-7.385673509822587,-4.647251751605563,-1.6662963846395757
2014-02-07,-7.45297817652229,-4.631393928354622,-1.6927251902203793
2014-02-14,-7.539342661042083,-4.692990008847748,-1.6909807527015164
2014-02-21,-7.531592492384318,-4.689453019149958,-1.7404038618511735
2014-02-28,-7.400323342080689,-4.519283587234862,-1.6506237516219808
2014-03-07,-7.512307922548425,-4.498957102789329,-1.65459111942505
2014-03-14,-7.164316123004983,-4.393266451986792,-1.752629213690096
2014-03-21,-7.477049096386693,-4.39579568959072,-1.664285823616256
2014-03-28,-7.138090839978397,-4.360958610039496,-1.6874493542782398
2014-04-04,-7.233905248484919,-4.396441203866448,-1.7462386710268518
2014-04-11,-7.006839609511591,-4.283735715486521,-1.6934579229784652
2014-04-17,-6.962178687029552,-4.266487821189307,-1.627935698415794
2014-04-25,-6.894668991571567,-4.155929942064073,-1.58777900095459
2014-05-02,-6.837869559857626,-4.215411504175726,-1.6435268378636434
2014-05-09,-6.802234608449572,-4.259383985595014,-1.7075963479634577
2014-05-16,-6.37146976597803,-4.076316159812915,-1.7253866805513285
2014-05-23,-6.438407929834365,-4.161046685089411,-1.7352347122174396
2014-05-30,-6.338001879943143,-4.145560140577585,-1.7463257367798595
2014-06-06,-6.29258548961842,-4.223479320304947,-1.9303665636029548
2014-06-13,-6.36913761188872,-4.334030334773072,-1.826212802065513
2014-06-20,-6.298642760284391,-4.262227694431132,-1.8374988551176914
2014-06-27,-5.955400798755589,-4.0667590081444995,-1.7858432171334497
2014-07-04,-5.95745578557755,-4.122031829465243,-1.8859819616574702
2014-07-11,-5.737352732285849,-3.9958463224839424,-1.8409517576119758
2014-07-18,-5.488448887108549,-3.803221430554293,-1.7609697100381945
2014-07-25,-5.4697740256786425,-3.808532804508661,-1.7267189007577033
2014-08-01,-5.502514712512773,-3.829619787670419,-1.7277236965716902
2014-08-08,-5.05024954867798,-3.540738200400435,-1.6314999634365361
2014-08-15,-4.9391705386443405,-3.493051834909149,-1.6700976418675495
2014-08-22,-4.77480935702556,-3.375092691161902,-1.5809127322507182
2014-08-29,-4.438101428460779,-3.2474429583161966,-1.559623581410905
2014-09-05,-4.685369052460671,-3.599100914422577,-1.7961347153928442
2014-09-12,-5.059324147879383,-3.739414524268516,-1.71490553271133
2014-09-19,-4.977832122740956,-3.726828920671964,-1.7638908724825773
2014-09-26,-4.689348342011285,-3.5638352006073926,-1.7357998991014902
2014-10-03,-4.540826412082951,-3.4151737786149425,-1.6500345069275857
2014-10-10,-4.406843227537657,-3.353115375813922,-1.6638568750320317
2014-10-17,-4.361407938283811,-3.2509309527305654,-1.5711878064503373
2014-10-24,-4.425494841848026,-3.3077167656653725,-1.6090450331137744
2014-10-31,-4.247947974362051,-3.241158636175078,-1.6330049845280625
2014-11-07,-4.24617538081565,-3.2708624639308725,-1.695217798974344
2014-11-14,-4.081741407898576,-3.1414786190247774,-1.6317905027683663
2014-11-21,-4.038209210589371,-3.0742492003664754,-1.5997214867495733
2014-11-28,-3.7371343669464374,-2.872996666223311,-1.5484838480730576
2014-12-05,-3.975122196001156,-2.9999139845606315,-1.5545643229841648
2014-12-12,-3.425415720041601,-2.6401707657897027,-1.4048907810273021
2014-12-19,-3.346083061685637,-2.643870873312913,-1.4417688609007118
2014-12-24,-3.31025144604585,-2.644463668862496,-1.4605465638477302
2015-01-02,-2.923463442393261,-2.4322890870989946,-1.4104631736215436
2015-01-09,-2.8130639517587097,-2.342476035992391,-1.305842105254532
2015-01-16,-2.332985616476837,-2.1212152190631373,-1.2855397686584606
2015-01-23,-2.0708607558014234,-2.0925582368157194,-1.1362872202346792
2015-01-30,-1.8464367027974773,-1.887235058077908,-0.9751534976649932
2015-02-06,-1.7564492703512584,-1.9207205771940614,-0.9200848911603611
2015-02-13,-1.7156307569957099,-1.8735373612330657,-0.9470338319502961
2015-02-20,-1.8736887158871158,-2.0491060047708376,-1.0867785151992226
2015-02-27,-1.7147346135491999,-2.0172202780756856,-1.0313887377450757
2015-03-06,-1.8019646086046703,-2.010545804626633,-0.9704565040073372
2015-03-13,-1.2383811635159285,-1.6313714014392093,-0.7458637636239793
2015-03-20,-1.027135183777498,-1.4654273833279166,-0.7165753565561797
2015-03-27,-1.1349428123452254,-1.56338015138634,-0.667063779376258
2015-04-02,-1.0048918443042458,-1.514599462247745,-0.6290669672492225
2015-04-10,-0.9489405882214632,-1.5751722289795507,-0.6897166117791419
2015-04-17,-0.5402079017716626,-1.3022190827203255,-0.5368801838109549
2015-04-24,-0.9365055719875749,-1.497091202048106,-0.6337757584087121
2015-04-30,-1.6947707748588032,-1.909386580794337,-0.7061847189608079
2015-05-08,-2.4264614652775065,-2.400410454747713,-0.8535590241815728
2015-05-15,-2.9038129919460505,-2.66160254417299,-0.9863264448475639
2015-05-22,-2.797333997876594,-2.6519882723244317,-1.0038429741535153
2015-05-29,-2.4375490744559913,-2.4234755540619606,-1.002651389556903
2015-06-05,-3.7132060606131567,-3.16984374909066,-1.1146798931395772
2015-06-12,-3.8251609414156533,-3.249268601092645,-1.184432240016981
2015-06-19,-3.570396971404133,-3.105862711826308,-1.15906257562679
2015-06-26,-4.235764874536095,-3.5693792425637016,-1.3654789154913212
2015-07-03,-3.906187389303927,-3.4919320249055685,-1.4229999462104241
2015-07-10,-3.966933562474069,-3.468495388716572,-1.2541222240175032
2015-07-17,-3.4055545211133422,-3.1639823421571913,-1.241026108077831
2015-07-24,-3.095992454046338,-2.9563107478551562,-1.226918557413474
2015-07-31,-2.9117755991556877,-2.864261214188857,-1.172550802408034
2015-08-07,-3.0449796225459558,-3.009334565634401,-1.2869877304164095
2015-08-14,-2.908347980757713,-2.8856251519806793,-1.2182717705060016
2015-08-21,-2.7323678637798823,-2.734246537540953,-1.1636987750854446
2015-08-28,-3.1333266947819123,-2.9362337121322777,-1.1729025500100667
2015-09-04,-3.0994889502239436,-2.9773767694020554,-1.1998369115389027
2015-09-11,-3.12699824734181,-3.003321030221828,-1.3071518687167845
2015-09-18,-2.9845170958830334,-2.9159967869483534,-1.208818316498267
2015-09-25,-3.0252066479013657,-2.9442445200009493,-1.2192630697083369
2015-10-02,-2.4888488575103227,-2.7051981863752164,-1.2338396932082532
2015-10-09,-2.950275382840611,-2.9478773023647773,-1.276310538231692
2015-10-16,-2.7367842332633256,-2.8775791300318687,-1.2609047309920136
2015-10-23,-2.5502529397802616,-2.8664767877494697,-1.3220384822259263
2015-10-30,-2.575523241013458,-2.8640952368573305,-1.2568579783608946
2015-11-06,-3.2246401943317924,-3.274584838969993,-1.3998908760609827
2015-11-13,-2.788552646620986,-3.176190511098095,-1.4574356396867207
2015-11-20,-2.3838386884381726,-2.929322559386595,-1.3676320485215028
2015-11-27,-2.3335223991061143,-3.0094421861253826,-1.4412784869652748
2015-12-04,-3.2315707943421415,-3.257095520285755,-1.4049355354508206
2015-12-11,-2.6789596384535086,-3.0848708436433316,-1.4194135029207269
2015-12-18,-2.671583713605617,-3.084365911192098,-1.2943881721542199
2015-12-23,-3.020881528275524,-3.2898738812373667,-1.3357459686635045
2015-12-30,-3.1000372626655834,-3.392936035947188,-1.371127973091231
2016-01-08,-2.7352650303474846,-3.293853520868532,-1.3697136415033295
2016-01-15,-2.5341940820553748,-3.1166158879777845,-1.337191192128594
2016-01-22,-2.406352716402037,-3.125315118114533,-1.43273735589033
2016-01-29,-1.7996026316431262,-2.8151151077539054,-1.3546502753010596
2016-02-05,-1.6634743532275755,-2.722677323438022,-1.2971401634142565
2016-02-12,-1.3136252169369043,-2.5445155224362037,-1.1914164660895783
2016-02-19,-1.2274338585037388,-2.5282431152674607,-1.2297032478971293
2016-02-26,-1.061193199540781,-2.4889057158929733,-1.2291501522520056
2016-03-04,-1.3457168116225806,-2.7061073773336592,-1.3398242208035334
2016-03-11,-1.5682527098260965,-2.6499445121682883,-1.2911986819226757
2016-03-18,-1.2518308673840925,-2.503234191854408,-1.1898464802514404
2016-03-24,-1.1598308112261175,-2.433047229273365,-1.158357592101897
2016-04-01,-0.9046193550838183,-2.297400894047408,-1.0995903904901496
2016-04-08,-0.7408839588713451,-2.315790436102922,-1.0687235304856337
2016-04-15,-0.7819294085271439,-2.371179640331897,-1.1605062395854913
2016-04-22,-1.1806045800826506,-2.6098982457229143,-1.1978152086609661
2016-04-29,-1.4061859622188824,-2.7159061584582314,-1.2310648227480132
2016-05-06,-0.9073599187570859,-2.4423854251592374,-1.179422742772581
2016-05-13,-0.8291252667379886,-2.4169020667879093,-1.1791335856688874
2016-05-20,-0.9691011115594431,-2.4971256343979786,-1.1625959604004454
2016-05-27,-0.7602170627475038,-2.4212470752717223,-1.1629316407250077
2016-06-03,-0.5260327810364734,-2.2511084551283966,-1.0771498570275806
2016-06-10,-0.10577413693927035,-1.9603150520552834,-0.9011893676544129
2016-06-17,-0.030572391247761538,-1.9901709520543949,-0.9325244969179274
2016-06-24,0.287977344192059,-1.9581072498277696,-0.915833224676124
2016-07-01,0.6058788195461059,-1.7996913416055127,-0.8319896768720634
2016-07-08,0.7878457261332292,-1.7810199129494777,-0.8877124467298316
2016-07-15,0.36184240097101733,-1.9870980954889024,-0.9443749383121897
2016-07-22,0.3143732207121597,-1.9384590971725937,-0.9263505807209519
2016-07-29,0.7443181846966118,-1.6713690392019016,-0.8069646507159184
2016-08-05,0.5800393088421582,-1.800649543926709,-0.8649653659020696
2016-08-12,0.6813780635224886,-1.7600782115796465,-0.890918826496776
2016-08-19,0.5263961514798742,-1.7963157720483347,-0.8785493700187013
2016-08-26,0.5265717489737634,-1.8010976000034662,-0.8819750978788571
2016-09-02,0.3828895374589727,-1.9460806403889337,-0.93640124828297
2016-09-09,0.15923946280664927,-2.0792772262945625,-1.0226812548751718
2016-09-16,0.08944034820412897,-2.1641278058609514,-1.0679898779832324
2016-09-23,0.5410050564041914,-1.9318434483278228,-0.9196254533156318
2016-09-30,0.755191646790891,-1.9294633437604456,-0.903255155949491
2016-10-07,0.21369712075079778,-2.2871732372831004,-0.9577087571072672
2016-10-14,0.015488383785900978,-2.3688723317138107,-0.9572681892839188
2016-10-21,0.24598686514320064,-2.255069254582044,-0.8961506809949809
2016-10-28,-0.4301082625327631,-2.6248434679314077,-0.9179193965002176
2016-11-04,-0.22466052177896248,-2.514518370809324,-0.8918558104162551
2016-11-11,-0.9582930570911357,-2.9346145681272127,-0.9438474478460263
2016-11-18,-0.7726664830787546,-2.81159129912877,-0.9205207550993021
2016-11-25,-0.6998800810478766,-2.9555384054578724,-1.0478428143402514
2016-12-02,-1.046591257644753,-3.155289484185448,-1.0664611920722435
2016-12-09,-1.1966868346058708,-3.3728472622342687,-1.2789300461509536
2016-12-16,-0.9917037847853718,-3.2385986796595905,-1.2197326687399261
2016-12-23,-0.6459827122750266,-3.1279356451954006,-1.083621739432755
2016-12-30,-0.5861638096624623,-3.1119103606191487,-1.112855637533977
2017-01-06,-0.9982012088869204,-3.110094170203175,-1.17475068626533
2017-01-13,-1.0303998296461634,-3.2060977619916513,-1.2558765688810356
2017-01-20,-1.3735366116738794,-3.2815526980702945,-1.301921326012673
2017-01-27,-1.6621548497900949,-3.2484853031564462,-1.3052480610583457
2017-02-03,-1.5075493825599378,-3.429267294944809,-1.3100312867768018
2017-02-10,-1.218105810498771,-3.32663600807786,-1.3478872881646753
2017-02-17,-1.0548558069442715,-3.325708340158249,-1.3281442446952225
2017-02-24,-0.5472142103099125,-3.2960305303931023,-1.3436503396255608
2017-03-03,-1.1392713661534333,-3.493715827571067,-1.3045010805174972
2017-03-10,-1.5196460829718488,-3.769088404483534,-1.2581786741727496
2017-03-17,-1.4530954871135513,-3.5459946042023507,-1.1327223126557588
2017-03-24,-1.395095747412875,-3.381483263390956,-1.1349960240579273
2017-03-31,-1.2083455579658369,-3.20106573570821,-1.2461415166084884
2017-04-07,-0.721293769793734,-3.113769868954524,-1.2475410065973835
2017-04-13,-0.5193476904830981,-3.0326101391242264,-1.2329856487730342
2017-04-21,-0.7701842142035549,-3.049587629114474,-1.0891502532551398
2017-04-28,-1.192598239335462,-3.219815183031178,-1.1903704799750052
2017-05-05,-1.4863350162515616,-3.2933606931224046,-1.2045035798233052
2017-05-12,-1.515233501843695,-3.331653074648568,-1.179933110743312
2017-05-19,-1.5098994758821584,-3.244335069894095,-1.3097516630954404
2017-05-26,-1.3497490538818044,-3.218304945345515,-1.288957782773946
2017-06-02,-1.1532177415499798,-3.2209491826827494,-1.3215154245269662
2017-06-09,-1.1623847130088998,-3.214188288862506,-1.347658392189621
2017-06-16,-1.229696611442777,-3.104836103573984,-1.2590397199618797
2017-06-23,-1.155507505207379,-2.973343020938103,-1.2011500684757834
2017-06-30,-1.9015209062650622,-3.272982759789226,-1.1400199450539827
2017-07-07,-2.258403352115419,-3.5012051479643205,-1.1981859252647176
2017-07-14,-2.046379103825632,-3.4415290858651475,-1.183051434588286
2017-07-21,-1.8647850222086857,-3.3911445635545605,-1.2230521869921684
2017-07-28,-2.0228936972031164,-3.5022190062360536,-1.2716598798372787
2017-08-04,-1.6773503194881982,-3.3358859145182014,-1.197403991188574
2017-08-11,-1.3498946902104934,-3.1845548952365785,-1.2105943474313565
2017-08-18,-1.3959446077059363,-3.2079115190030225,-1.206469486901464
2017-08-25,-1.3779638629534636,-3.2593708294416803,-1.205701380208371
2017-09-01,-1.3671753879936515,-3.2821948454884975,-1.2638104155215895
2017-09-08,-1.1353875088808763,-3.248774821846939,-1.2601023144432262
2017-09-15,-1.5984861002261446,-3.3641178063178585,-1.2616880308573528
2017-09-22,-1.6289147366521237,-3.4031589045587927,-1.1776859540746898
2017-09-29,-1.7141505130943517,-3.457800018282017,-1.2245065178431283
2017-10-06,-1.8612790439276243,-3.468181042531083,-1.2227260967618645
2017-10-13,-1.5184352522378624,-3.4174227147499705,-1.2390346767932088
2017-10-20,-1.6775830928652626,-3.480554052359982,-1.228359765494884
2017-10-27,-1.582501049204097,-3.5243340318627134,-1.2989066332144348
2017-11-03,-1.350496385202898,-3.379558642922008,-1.2498792691323997
2017-11-10,-1.5178061785829329,-3.4600855986515375,-1.2830956713700192
2017-11-17,-1.4551538063382106,-3.385412053297338,-1.26793752786718
2017-11-24,-1.3640319598062067,-3.2760751897205096,-1.1432317861886963
2017-12-01,-1.2672546024483011,-3.228224316158679,-1.1033720559246805
2017-12-08,-1.1302214336208571,-3.2710047667899156,-1.1413226042646678
2017-12-15,-1.1164470261875215,-3.2276825574609416,-1.0239921857664398
2017-12-22,-1.5962085132214403,-3.3306075460184097,-0.9755646264491586
2017-12-29,-1.7424192560307001,-3.3262541608921734,-1.0147689799422137
2018-01-05,-1.8101114043170803,-3.204077713975674,-1.0979551350465309
2018-01-12,-2.1308641140781392,-3.2346069463852456,-1.0021616378455462
2018-01-19,-2.111045814370552,-3.2737224657178206,-1.0361570158037723
2018-01-26,-2.199873473908701,-3.1631615457047437,-0.8577038250413254
2018-02-02,-2.612395512097829,-3.3859367702196828,-0.7985545672680054
2018-02-09,-2.601063575001692,-3.4288709722665573,-0.8212029875759087
2018-02-16,-2.5502875181371136,-3.4216072348067343,-0.8948807521894728
2018-02-23,-2.3574039542552936,-3.3449455364854477,-0.8952166938439701
2018-03-02,-2.206900653195323,-3.309326801849481,-0.8755818569337266
2018-03-09,-2.278955372796947,-3.3344706679918206,-0.8275260538480418
2018-03-16,-2.0444121046963097,-3.2452941563935593,-0.8467252684673058
2018-03-23,-1.8685132962685946,-3.169803289886073,-0.8388053350152804
2018-03-29,-1.7582348533493803,-3.1123072799121196,-0.8913978315246261
2018-04-06,-1.8287377247542267,-3.1149018281165164,-0.896520374136575
2018-04-13,-1.8981483842024864,-3.1398271131780824,-0.8945137521800866
2018-04-20,-2.180524967962212,-3.229697017185079,-0.8804985089764585
2018-04-27,-2.041297713377391,-3.1761485644421357,-0.8784176037297633
2018-05-04,-2.0006713217306946,-3.134737528351645,-0.9321348925641528
2018-05-11,-2.0594806283311007,-3.159114949047947,-0.9102070856911902
2018-05-18,-2.2695718282199135,-3.2682843886030284,-0.9450001116937586
2018-05-25,-1.5174743423555102,-3.006546279178254,-1.0360429698052136
2018-06-01,-1.455625676698369,-2.9110703976860304,-0.9781192568179715
2018-06-08,-1.627588820196552,-3.0717981621772026,-0.9639611219816747
2018-06-15,-1.5752068143405353,-3.0513189263729785,-1.0736294042907517
2018-06-22,-1.358776867855711,-3.0369571341505384,-1.1400249045763386
2018-06-29,-1.1510059577779796,-2.8527692351625706,-1.0187191875828563
2018-07-06,-1.095882576092145,-2.811118419716834,-0.9905003407241695
2018-07-13,-1.093744000602977,-2.786870270182653,-1.012488411477772
2018-07-20,-1.1783017965087936,-2.8218714164419967,-0.9785496070817035
2018-07-27,-1.3251320234308774,-2.905551228807716,-0.9224342699732284
2018-08-03,-1.384172446459882,-2.8876811447168884,-0.9251720125129841
2018-08-10,-1.081231040753877,-2.7626017806112526,-0.9945732229148645
2018-08-17,-1.002759994585988,-2.73359474748912,-1.0080701107422452
2018-08-24,-1.2497861738090297,-2.786172097177726,-0.9719005035199733
2018-08-31,-1.189941289295577,-2.781656536763031,-0.9721780920026243
2018-09-07,-1.4038312056106257,-2.809725928835003,-0.9575353341881732
2018-09-14,-1.6298682804184625,-2.8861571514974256,-0.9506850444282231
2018-09-21,-1.649328584385141,-2.902896231026286,-0.914883773571581
2018-09-28,-1.6415952547856483,-2.857424158030008,-0.8117283777279509
2018-10-05,-1.935191099972513,-3.0174014021979296,-0.7889591608524131
2018-10-12,-1.767828771705934,-3.0368937311984414,-0.793749513932389
2018-10-19,-1.4641157064738803,-3.0199993786656405,-0.7913271692667355
2018-10-26,-1.2052150725285964,-2.929429607610667,-0.8028877849643525
2018-11-02,-1.4738162490981286,-2.9983630021568457,-0.8259084180565943
2018-11-09,-1.4652726209856866,-2.961316747811988,-0.8354950299868806
2018-11-16,-1.353513886465441,-2.941979949154153,-0.9249485105761373
2018-11-23,-1.2620560339189801,-2.8682516651347045,-0.9012258905970039
2018-11-30,-1.1598112937061127,-2.8271504108868823,-0.9426151842328369
2018-12-07,-0.9812073119308118,-2.729158425645702,-0.85624501806796
2018-12-14,-0.9429386934965374,-2.7819391826258943,-0.8264562363800367
2018-12-21,-0.8172833767022842,-2.7354347078054806,-0.732307686613203
2018-12-28,-0.8421875613152522,-2.782370896064026,-0.7812990697125628
2019-01-04,-0.778310411006427,-2.542102211798362,-0.9213383285179985
2019-01-11,-0.7240653618887024,-2.4635705104969103,-0.9429388925574287
2019-01-18,-0.8553378807881025,-2.5103457055289424,-0.9638215110632283
2019-01-25,-0.6517855765291066,-2.363919422535191,-0.9145189408816949
2019-02-01,-0.5713445208164872,-2.289488278449141,-0.9356528849300965
2019-02-08,-0.3864369513332794,-2.1380342989314447,-0.9891884371802803
2019-02-15,-0.4716362389271811,-2.1745754669063797,-0.9510143963959342
2019-02-22,-0.4724458875309495,-2.216333752240874,-0.9433592010862184
2019-03-01,-0.8883759128366453,-2.3732246888779596,-0.9257887595178405
2019-03-08,-0.4331703592525522,-2.1583611446594575,-0.9523617093480143
2019-03-15,-0.47675575006745274,-2.1826747963922437,-0.9559947239192073
2019-03-22,-0.0065275573010244725,-1.925411171666442,-0.8769688516474146
2019-03-29,0.10562775669991625,-1.9419223147160583,-0.9362545111606125
2019-04-05,-0.14448389449862886,-2.037828694876061,-0.9385983153596447
2019-04-12,-0.2957327382676581,-2.0980857528301633,-0.943501214025657
2019-04-18,-0.2477380116739856,-2.0841663804870643,-0.9741450016677196
2019-04-26,-0.07887883179186617,-2.021465598034176,-0.9815009411257842
2019-05-03,-0.17804369665372177,-2.0949832234626418,-0.9667195920310904
2019-05-10,-0.003899173772411668,-2.0537358201875726,-0.971967568955083
2019-05-17,0.2657157264340768,-1.9135254312813574,-0.9607527811911966
2019-05-24,0.22512884168083497,-1.922605132580728,-1.002563830519712
2019-05-31,0.5824735240861161,-1.7867261568306696,-0.9875265328948809
2019-06-07,0.8760803862377351,-1.5607499484537237,-0.8941414485159825
2019-06-14,0.8588083018854427,-1.5860521999824624,-0.8949452546260274
2019-06-21,1.0311241969147191,-1.5651019081252497,-0.8598713385048959
2019-06-28,1.146893375672228,-1.5536687247407968,-0.8917858331243482
2019-07-05,1.2140710471527647,-1.5339281656841062,-0.8696837301200022
2019-07-12,0.828389075711014,-1.7591789658079438,-0.9204674217619939
2019-07-19,1.2622697548760256,-1.607283223664577,-0.9161562645068521
2019-07-26,1.4287366009741154,-1.4914898655791011,-0.8809260648346119
2019-08-02,1.9259664336179962,-1.242927083180445,-0.7542143095648814
2019-08-09,2.3243748371329147,-1.1907109633131459,-0.748014708907958
2019-08-16,2.918462106265711,-0.8968649221493039,-0.6025208122576198
2019-08-23,2.5850425802728867,-1.1150939902448112,-0.7123555438324488
2019-08-30,2.857427732525585,-1.0486304937018314,-0.6261601394320868
2019-09-06,2.5201691854360666,-1.1384372032774701,-0.68874426590113
2019-09-13,1.82819579189889,-1.2052768717736029,-0.7502693745386617
2019-09-20,2.0034078214780964,-1.0504628888397949,-0.6359914701190001
2019-09-27,2.3299065083611965,-0.9470599213850582,-0.5968953322057174
2019-10-04,2.296651579640348,-0.9834274342355976,-0.6468443687628025
2019-10-11,1.7105911538491705,-1.1873910345472845,-0.706814215287619
2019-10-18,1.417578657277192,-1.2706332811364176,-0.6757873907895909
2019-10-25,1.4324580489050922,-1.273793204970848,-0.6320874983962436
2019-11-01,1.4829595193149185,-1.2477829908986477,-0.6468110705836123
2019-11-08,0.9556222913995845,-1.4525343064527543,-0.6559209776053573
2019-11-15,1.2742391407984772,-1.3018338811997396,-0.6240484838748452
2019-11-22,1.2816747158507287,-1.2534432428457065,-0.6429556086001583
2019-11-29,1.2794056463470413,-1.2432863031418089,-0.6329317504992211
2019-12-06,1.106953251770452,-1.4024018525287076,-0.6070765513903598
2019-12-13,1.0251318251417552,-1.4388098751138794,-0.5912389403297392
2019-12-20,0.9068209231026352,-1.5183317765703368,-0.6030806215967613
2019-12-27,0.9419230043599344,-1.5288823427067795,-0.5860510925142587
2019-12-30,0.7225082004908495,-1.5927070219312154,-0.5703166585744285
