,PC_1,PC_2,PC_3,PC_4,PC_5
2014-03-28,-6.853166670459879,-4.705205097126364,-1.901476672781023,-0.5047764521396253,0.09709834867753266
2014-04-04,-6.94596512786029,-4.744046261983922,-1.9615504845970044,-0.5163034831572715,0.14037374745922182
2014-04-11,-6.726454992657818,-4.620231525299478,-1.9022080897991538,-0.5202351294349247,0.13445024333521524
2014-04-17,-6.683640764062844,-4.602538327568497,-1.83507073396543,-0.5406658401914195,0.12585177032699238
2014-04-25,-6.62311655030018,-4.489753433470271,-1.791328097240909,-0.5154067616716798,0.1257575385878457
2014-05-02,-6.562319237914504,-4.543982530193051,-1.8481223768535369,-0.5150725692884993,0.13089318951316323
2014-05-09,-6.52347883688496,-4.5835768045606535,-1.9121183658891596,-0.5465098692649429,0.13149358819388196
2014-05-16,-6.10388756985031,-4.375567125973998,-1.9190346159969742,-0.5264559041991407,0.1345307447521791
2014-05-23,-6.165657058495292,-4.463679309616721,-1.932765947603167,-0.5130248629176166,0.13962662309382495
2014-05-30,-6.066239421121081,-4.441831247980959,-1.9400578151472259,-0.5809243812841162,0.1328611514642327
2014-06-06,-6.01430585143639,-4.510718430870666,-2.124325957028663,-0.6300991020812393,0.13821601291182065
2014-06-13,-6.0854711127092465,-4.628893428001855,-2.0250747022945665,-0.617822407907791,0.1371732374481844
2014-06-20,-6.019156942748616,-4.552737852748504,-2.0324936589592473,-0.6409192933696424,0.13492632905100524
2014-06-27,-5.688502728506166,-4.339573088004665,-1.9697764728439868,-0.6618623872505425,0.1192284760561656
2014-07-04,-5.686204988544478,-4.391473833275672,-2.0710382057313743,-0.6791331134935384,0.12527584801103808
2014-07-11,-5.474348260806808,-4.254330863917881,-2.018885392302588,-0.6914034661893586,0.11787598105401673
2014-07-18,-5.2379693579664135,-4.0505712523706,-1.9308329117932885,-0.6524248800684909,0.1139555135102262
2014-07-25,-5.219417869606314,-4.055888843135287,-1.8962727554062848,-0.6622717066774716,0.10991515131034789
2014-08-01,-5.250859004318384,-4.078789885894704,-1.8984371198178327,-0.6592625613544374,0.11166660764694117
2014-08-08,-4.817251092227649,-3.7678154825728845,-1.7885818725575005,-0.6162040062952917,0.10650129849436886
2014-08-15,-4.708723830537156,-3.7124709102353957,-1.8234142717930883,-0.6443978066079896,0.10204998383052127
2014-08-22,-4.552489446521459,-3.588396873489963,-1.72975708446291,-0.5986472340884059,0.10290856247147073
2014-08-29,-4.224089220352724,-3.4421696523274323,-1.6987507948783216,-0.6490107537965035,0.08578540381825107
2014-09-05,-4.447842500253215,-3.7991156663884293,-1.9462457113635732,-0.752523515308465,0.09388482132015938
2014-09-12,-4.813818923521546,-3.9636431214758523,-1.8769267747087501,-0.6585621345794125,0.11429945225187932
2014-09-19,-4.732688410123232,-3.944626162506635,-1.923146780148981,-0.7050109591967133,0.10567207918895705
2014-09-26,-4.454513013283602,-3.766298035148284,-1.8861821775988363,-0.7067144649080385,0.09921286715232801
2014-10-03,-4.315858428686864,-3.612334253804645,-1.7946717235095773,-0.680810395721127,0.09419145234548319
2014-10-10,-4.185587908798844,-3.5421590864207904,-1.804107044057623,-0.7063716950821672,0.08693988185678955
2014-10-17,-4.147223866000643,-3.4407716396044687,-1.7087754510903936,-0.6733357238776676,0.07899327385514651
2014-10-24,-4.207454910225575,-3.4998042832201217,-1.748660077903177,-0.6888041266553075,0.08712544559237757
2014-10-31,-4.03384753977501,-3.4223013387638184,-1.7675666543649087,-0.7132658273085251,0.07866219308893264
2014-11-07,-4.029700106504787,-3.4495994180359237,-1.8290444192260016,-0.772050918612819,0.06842119839523117
2014-11-14,-3.8737774541325347,-3.3132100949519843,-1.7602160962041444,-0.7455698724853915,0.06773789035098982
2014-11-21,-3.834625734223788,-3.2446486428453554,-1.7251879654471205,-0.76064133019351,0.05621505331921806
2014-11-28,-3.5463880648752424,-3.0281693247082813,-1.663568346820557,-0.7710555539987771,0.042581919310536634
2014-12-05,-3.776465130138777,-3.1683746244448314,-1.6772697768572535,-0.7467592365601048,0.05831571006976311
2014-12-12,-3.250285788077224,-2.7829685597614917,-1.5115697796459626,-0.6662738140973583,0.05561739313095238
2014-12-19,-3.17045671069675,-2.7808433634365195,-1.5472693505889528,-0.6728582052815836,0.05814590334328527
2014-12-24,-3.1344473324629916,-2.7787226635973887,-1.5653460483410309,-0.6812928942734288,0.05722082344596086
2015-01-02,-2.7612659353123896,-2.546464180118401,-1.504214983359784,-0.665757791269945,0.04151504546822647
2015-01-09,-2.657662502104979,-2.4542540608685197,-1.3977047751249996,-0.6266179825223148,-0.03319408981980431
2015-01-16,-2.191464968395887,-2.206561139930368,-1.364864632640623,-0.5964121306264709,-0.02258758214070912
2015-01-23,-1.9331826208820109,-2.167271939264638,-1.207510061399416,-0.7111585581724305,-0.03350895819691049
2015-01-30,-1.7228715657592408,-1.9552364076740971,-1.0408071853426535,-0.5936764187671177,-0.03597371114012513
2015-02-06,-1.6316662296493885,-1.9854689701422643,-0.9874898942297258,-0.5154148949770874,-0.03148525048130408
2015-02-13,-1.593378884007806,-1.9352791877893039,-1.0133519616461348,-0.49133052156571977,-0.03976213591576863
2015-02-20,-1.739388491831552,-2.114505050641875,-1.1569095194903394,-0.6041888091257206,-0.03105794676612859
2015-02-27,-1.5832038039689567,-2.0753243471904796,-1.0981849751544512,-0.625198631248217,-0.03101344334735914
2015-03-06,-1.6713330820116705,-2.0759088238322043,-1.039989019580312,-0.5622339648048559,-0.031081314328339545
2015-03-13,-1.1332875929199893,-1.6730906294532928,-0.8010201365794257,-0.42079838598217223,-0.03900172755652091
2015-03-20,-0.9323805466565298,-1.4964473866988168,-0.76485663285617,-0.38882079865040325,-0.04053325080155043
2015-03-27,-1.0348831662481288,-1.6021446307734906,-0.7208541851615287,-0.36207570734126765,-0.048125818888635215
2015-04-02,-0.9082550101757912,-1.5471311320921814,-0.6791195597790525,-0.35392621620063536,-0.032495056052074374
2015-04-10,-0.8481783718079896,-1.6020659613002217,-0.7387196807739276,-0.41563882754236525,-0.02125743822636627
2015-04-17,-0.45770267839970713,-1.3113847290818959,-0.5735977388079878,-0.36552171372906617,-0.01272120273687939
2015-04-24,-0.8410094394677403,-1.5254639011102336,-0.681458917929209,-0.3973259737363681,-0.04508432585184283
2015-04-30,-1.5732653581375677,-1.9779391387101093,-0.7747792603749678,-0.4779211608839321,-0.06337527415074147
2015-05-08,-2.273551701228176,-2.5051211303202785,-0.9464885486599189,-0.5062090243318333,-0.08070600665462972
2015-05-15,-2.733426383307287,-2.7887006513327557,-1.092213459577985,-0.5509106456312401,-0.08682033539424214
2015-05-22,-2.627496700195202,-2.7723658685850734,-1.1078047853863024,-0.5584642297634536,-0.08649995662290619
2015-05-29,-2.2816062072882657,-2.5237750664828487,-1.0955853723512186,-0.5274284193661954,-0.08117908687341474
2015-06-05,-3.510549058732038,-3.3381416611364494,-1.246140336624395,-0.605218899721738,-0.11769602575607163
2015-06-12,-3.6169411919138823,-3.421567624324124,-1.3199151766558257,-0.6083790867031598,-0.12737388024618793
2015-06-19,-3.3712122406082297,-3.2646677735615297,-1.287032752670916,-0.5932336978429121,-0.12003274870362335
2015-06-26,-4.006250388877008,-3.758389413300474,-1.513931126572241,-0.6933825458483713,-0.13803817155516684
2015-07-03,-3.68108849657044,-3.660259873442012,-1.5650259252767003,-0.6746440524120614,-0.13731654179472771
2015-07-10,-3.7443710458448223,-3.6462440684845965,-1.3995905707997447,-0.4843210962099739,0.058226250363904344
2015-07-17,-3.2018794548596836,-3.3102755645296416,-1.3677904982672915,-0.5488146424453981,0.0405253111779414
2015-07-24,-2.9050768512771574,-3.0857643039570557,-1.3436861688321657,-0.5287990370257545,0.04023501545870509
2015-07-31,-2.727153805112272,-2.985100051061659,-1.2841252910759635,-0.5272339176151778,0.03541083658969363
2015-08-07,-2.850418474306962,-3.133579438908681,-1.4033157139206507,-0.5765351460572898,0.03759268575238228
2015-08-14,-2.721932996234069,-3.004764031317004,-1.3308962238088202,-0.5064848201996318,0.048563445838157804
2015-08-21,-2.555671072487723,-2.84540878476518,-1.269539720022691,-0.4979002974116562,0.04660797817360806
2015-08-28,-2.9440733990904904,-3.0697042511469417,-1.2899783934191975,-0.5074855543252031,0.053632722715954116
2015-09-04,-2.907609590086096,-3.107851421412362,-1.3172178968284918,-0.5255626497134868,0.0526898189222177
2015-09-11,-2.9323860113378193,-3.1315765626790237,-1.4238224130819421,-0.588350421078045,0.049064750031379376
2015-09-18,-2.7963161040674622,-3.0396184017063455,-1.3221885990458155,-0.5451155479427584,0.0502468333260667
2015-09-25,-2.8351717300856487,-3.069785128385923,-1.3338976498619128,-0.5493372480744315,0.052143149241574115
2015-10-02,-2.313808112943739,-2.7994578430381813,-1.330300535722314,-0.6904795748600657,-0.05918774068144922
2015-10-09,-2.759902544856333,-3.066735822459559,-1.3858540950445133,-0.720613269805494,-0.07188755030228307
2015-10-16,-2.5510071544212316,-2.9847071480025584,-1.364846479397773,-0.7295276793122794,-0.061362215086100375
2015-10-23,-2.364775958241229,-2.9609387605634607,-1.4237187585425204,-0.715342913542608,-0.06763371951357067
2015-10-30,-2.3908728081650565,-2.9622738099205717,-1.3597358635923642,-0.6875170604296295,-0.06965920572024933
2015-11-06,-3.013455498645546,-3.404186328979455,-1.5210546216704004,-0.793461195110733,-0.07888636276577964
2015-11-13,-2.583180079735558,-3.278921045636046,-1.5693548507719748,-0.7997898830959667,-0.07310567527471513
2015-11-20,-2.194492834142811,-3.0125035678257217,-1.4687758579098635,-0.723407649313267,-0.06918952662125352
2015-11-27,-2.138781605747271,-3.0869149474135305,-1.542637655810748,-0.7712923476481282,-0.06596371714045311
2015-12-04,-3.0213227470820634,-3.3870389241977086,-1.5262187320002527,-0.7707900647988231,-0.07844436646448276
2015-12-11,-2.4794638707611907,-3.1827854231319366,-1.527536908171062,-0.7697366999262649,-0.06274563913607523
2015-12-18,-2.4735586953040896,-3.1862630719515335,-1.404819470778028,-0.7041535233542958,-0.07423114299939793
2015-12-23,-2.809877436908202,-3.40988058466994,-1.4554791251410357,-0.7675885439314503,-0.0791129126856927
2015-12-30,-2.8825083068053368,-3.515930191709476,-1.4937136933933486,-0.8094390189000594,-0.07599156173963703
2016-01-08,-2.5241277759806846,-3.396066377963368,-1.4842938387011997,-0.8085534052324602,-0.07058682313393735
2016-01-15,-2.334069564691562,-3.2089608558834626,-1.4455742397349471,-0.7484979786010092,-0.07420226027798198
2016-01-22,-2.2048748671750538,-3.20708211565845,-1.539305618755973,-0.7580354873743813,-0.07519448592847715
2016-01-29,-1.6180171465354272,-2.8652777537558123,-1.4445678533740538,-0.7100580207813385,-0.058956999414853405
2016-02-05,-1.488158824782367,-2.7672492379309817,-1.3835979490842791,-0.6804424032950851,-0.0642392261935082
2016-02-12,-1.1504537258526268,-2.573045450271583,-1.2697482971195675,-0.6198945237153733,-0.06585074895132194
2016-02-19,-1.0649153351902716,-2.5503965436015874,-1.3049119402926288,-0.6619856754632182,-0.058672919754604355
2016-02-26,-0.9012158138148496,-2.5014927995044838,-1.3003583020512444,-0.667048042158427,-0.04734856615173418
2016-03-04,-1.1714169957026803,-2.7308404949473375,-1.4204524367176175,-0.7074673230984677,-0.05627454704384339
2016-03-11,-1.3973700728389018,-2.689223858406743,-1.3728585737106207,-0.7140332027310816,-0.05347790278593111
2016-03-18,-1.0911493138893817,-2.5280985974698305,-1.264153583502332,-0.6707575780378819,-0.05165372427239725
2016-03-24,-1.0037320502821143,-2.453935309515088,-1.2303581198658295,-0.6346824186908901,-0.051716447985418454
2016-04-01,-0.7574594791458737,-2.3058357121655284,-1.1643089757389538,-0.6123587528797518,-0.03965780412064633
2016-04-08,-0.5932096263020594,-2.315540864184132,-1.1304643834764578,-0.6262624274355839,-0.019450323630300782
2016-04-15,-0.6299795633217019,-2.370023640880405,-1.2232615729476681,-0.6811860154942574,-0.02629690893176159
2016-04-22,-1.0136954072068118,-2.6298090200387203,-1.2720362306661948,-0.7251424748709463,-0.0308618700437506
2016-04-29,-1.232427272511439,-2.7475911249649734,-1.3121675954606609,-0.7296485148422289,-0.05144063021188965
2016-05-06,-0.7508976252895349,-2.447813163958944,-1.2469882550741036,-0.6696812495161296,-0.04230101203594004
2016-05-13,-0.6742818823971563,-2.4177645860624786,-1.2438942994150741,-0.700589876363194,-0.038849126334662636
2016-05-20,-0.8095565755910961,-2.5063853854341533,-1.2314096741460618,-0.7155681723580909,-0.04275509527333254
2016-05-27,-0.6054212430811483,-2.4185711209047605,-1.2262502007936569,-0.7212910881054623,-0.036319086528507266
2016-06-03,-0.382494276690856,-2.238421398445208,-1.134352206477139,-0.6543792187051549,-0.04014037078702109
2016-06-10,0.018183758705289675,-1.930345710507845,-0.9479065071763367,-0.5255834015403401,-0.04125952327912488
2016-06-17,0.09533000499809993,-1.9549804667780788,-0.98090074113259,-0.47178952992079465,-0.050190936527338234
2016-06-24,0.4112955642307023,-1.905119988950083,-0.9587279989956757,-0.4741931904979621,-0.043782044102760556
2016-07-01,0.7185587790135343,-1.7313786972098204,-0.8650363333724076,-0.4817886237715345,-0.024304912442957075
2016-07-08,0.8997514302647845,-1.7003710070561804,-0.9173332891395413,-0.4934244353238725,-0.023119090816133444
2016-07-15,0.48706335122990463,-1.9285670729279216,-0.9850289219312531,-0.5336339901484468,-0.03152950714836895
2016-07-22,0.4366503899541034,-1.8833652150511715,-0.9660535139836757,-0.5365163383601551,-0.030091132761614108
2016-07-29,0.8490276362547994,-1.5962389132160413,-0.8345584489835732,-0.4702365359792323,-0.021898988353713306
2016-08-05,0.6931963709047628,-1.7326357807233217,-0.8975244804552388,-0.5060979074475106,-0.020783146685583204
2016-08-12,0.7922921249409457,-1.6853939145205448,-0.9203120278363177,-0.5239329935752286,-0.01915850658893774
2016-08-19,0.6395322919958081,-1.7309398917475531,-0.911458367030653,-0.5180894600022559,-0.023711284095605543
2016-08-26,0.6400274314595885,-1.7355483940422014,-0.9147227212423363,-0.5264883061987198,-0.02208746099771342
2016-09-02,0.5056067175792632,-1.8866146367274956,-0.9748705641695339,-0.5527982355825022,-0.027739421220309732
2016-09-09,0.29102526853754235,-2.029444023835645,-1.0671615303436144,-0.5926350883020797,-0.03379434219667265
2016-09-16,0.22677067032158152,-2.116593768149749,-1.1156617588643594,-0.607204285805954,-0.037835955120542775
2016-09-23,0.6624342698593411,-1.86389482372086,-0.9560225363876611,-0.5377702733204633,-0.027936599969238755
2016-09-30,0.8759299868462656,-1.849525688608328,-0.9353585903345043,-0.5807284592666553,-0.022519495976489973
2016-10-07,0.3567025702214776,-2.235630524804854,-1.0062063149352711,-0.6584350203092525,-0.037928496104089146
2016-10-14,0.16354528135946667,-2.3287015467899543,-1.0117579686031073,-0.6435001485025216,-0.04931332812564733
2016-10-21,0.38639834910597814,-2.203812931718936,-0.9437163258403447,-0.6391047403550848,-0.03371142792684174
2016-10-28,-0.2668589059085624,-2.6109240285784985,-0.9851096455946045,-0.683478758541123,-0.051161686524676495
2016-11-04,-0.06846055072012788,-2.490115572343459,-0.9549643886685777,-0.6166313420990206,-0.05293436976735922
2016-11-11,-0.7758875032996341,-2.949695136822022,-1.0284191867413566,-0.6732265887887638,-0.06900436495719078
2016-11-18,-0.5980636801783387,-2.8176037487566576,-1.0033244515735864,-0.554306859640833,-0.09728707614034628
2016-11-25,-0.5156392486004125,-2.952850871492054,-1.1342510305424627,-0.5515422249232572,-0.10887778146463346
2016-12-02,-0.8499609419401731,-3.171403952665783,-1.1626436358976817,-0.5917686443068281,-0.11461471054826426
2016-12-09,-0.9847190841416623,-3.3896304080665165,-1.379946274137999,-0.6879960174234238,-0.09773811638202719
2016-12-16,-0.7885730182460499,-3.2461861015560096,-1.3168575639444682,-0.5961409385612857,-0.1102455519385014
2016-12-23,-0.45131610143931533,-3.1201412134262685,-1.17170895366608,-0.6026701524078556,-0.08158727990955056
2016-12-30,-0.3921146200082873,-3.099424956003349,-1.1973515810983648,-0.6440339779217442,-0.05481628082413384
